image_id,text,word_length,image_mean,img_width,img_height,occur
g01-083-09-05,at,2,138.09924812030076,35,38,560
g01-083-09-07,the,3,182.7673273740121,93,83,5825
g01-083-10-00,had,3,213.21988024530398,1053,118,732
g01-083-10-01,to,2,195.73609647582248,1053,73,2647
g01-083-10-07,this,4,140.36044880785414,46,31,353
g01-083-10-08,time,4,181.14374193548386,125,62,143
g01-083-10-09,an,2,171.4864197530864,45,63,401
g01-083-10-11,was,3,143.60848126232742,26,39,1135
g01-088-00-01,the,3,196.8884628493524,163,72,5825
g01-088-00-03,was,3,174.56216313330935,121,46,1135
g01-088-00-05,at,2,185.31186509548957,107,46,560
g01-088-00-06,by,2,201.42402659069324,81,130,487
g01-088-00-07,a,1,169.16519607843136,68,30,2260
g01-088-01-01,which,5,195.92526908023484,224,73,423
g01-088-01-03,that,4,182.7404958677686,187,55,1127
g01-088-01-05,as,2,162.27840531561458,86,35,702
g01-088-01-06,the,3,202.17634456264776,188,72,5825
g01-088-01-07,first,5,209.45249901613545,210,121,153
g01-088-02-01,had,3,199.7087862318841,184,72,732
g01-088-02-05,a,1,169.64928511354083,82,29,2260
g01-088-02-07,of,2,174.8944256756757,64,111,3190
g01-088-03-02,the,3,188.16807843137246,170,75,5825
g01-088-03-04,would,5,191.86870077656002,271,67,260
g01-088-04-00,The,3,206.36173165895568,178,85,626
g01-088-04-01,only,4,206.68856981981983,160,111,143
g01-088-04-03,made,4,194.7781779378418,238,63,121
g01-088-04-04,in,2,220.39761813292355,137,76,1799
g01-088-04-06,of,2,191.2075076923077,65,125,3190
g01-088-04-07,the,3,186.68438538205987,172,63,5825
g01-088-05-01,to,2,190.15915678524368,110,69,2647
g01-088-05-02,the,3,197.15699576981405,187,67,5825
g01-088-05-03,first,5,212.2912270251872,208,113,153
g01-088-05-04,two,3,199.37234639109192,171,73,133
g01-088-05-06,was,3,167.6517730496454,120,47,1135
g01-088-06-00,the,3,190.65150590150589,156,63,5825
g01-088-06-02,that,4,195.30814617434336,222,71,1127
g01-088-06-03,the,3,193.00542840375587,192,71,5825
g01-088-07-00,the,3,191.49445692883896,178,75,5825
g01-088-07-03,but,3,188.0579675947774,163,78,418
g01-088-07-04,this,4,176.20400782013687,155,66,353
g01-088-07-05,was,3,178.94484076433122,157,50,1135
g01-088-07-06,only,4,207.86991028295373,161,180,143
g01-088-07-07,a,1,166.34902597402598,88,28,2260
g01-088-08-01,no,2,182.85849673202614,120,51,188
g01-088-08-03,was,3,165.82542727589816,122,47,1135
g01-088-08-05,for,3,202.0697055137845,152,126,839
g01-088-09-01,it,2,202.50711206896545,116,80,702
g01-088-09-02,into,4,210.8952101661779,165,93,145
g01-088-09-05,and,3,201.3502972437399,182,61,2473
g01-088-09-06,a,1,192.17480276134125,104,39,2260
g02-059-00-00,In,2,212.29682662538696,38,68,173
g02-059-00-03,he,2,207.60333515582286,62,59,885
g02-059-00-05,the,3,205.36032388663966,78,57,5825
g02-059-00-07,of,2,224.7808080808081,54,110,3190
g02-059-00-08,the,3,215.61772339636642,87,62,5825
g02-059-01-00,from,4,226.2543859649123,104,114,384
g02-059-01-01,the,3,207.30532786885246,80,61,5825
g02-059-01-03,of,2,221.59305172941532,54,121,3190
g02-059-01-09,these,5,213.2054154995332,153,70,108
g02-059-02-02,with,4,215.87347222222226,100,72,742
g02-059-02-04,and,3,217.71185410334343,94,70,2473
g02-059-02-05,are,3,211.07764485104386,87,49,382
g02-059-02-08,in,2,222.81962527786598,47,67,1799
g02-059-03-00,or,2,216.42617666021926,66,47,268
g02-059-03-01,in,2,215.55932203389838,40,59,1799
g02-059-03-07,the,3,216.89746666666667,100,75,5825
g02-059-03-08,time,4,215.55172413793102,116,69,143
g02-059-03-09,of,2,228.29752066115702,66,121,3190
g02-059-03-10,its,3,209.14236111111111,56,72,112
g02-059-04-00,the,3,213.55141843971631,94,72,5825
g02-059-04-06,its,3,205.4704777241009,54,69,112
g02-059-05-00,its,3,202.9206066012489,59,76,112
g02-059-05-03,in,2,213.2974658869396,45,57,1799
g02-059-05-05,and,3,212.19114285714286,100,70,2473
g02-059-05-06,it,2,212.08702408702408,39,66,702
g02-059-05-08,its,3,201.68432203389838,59,64,112
g02-059-06-01,of,2,225.19316770186336,56,115,3190
g02-059-06-06,in,2,214.90251358695653,46,64,1799
g02-059-06-07,so,2,197.58091168091167,65,54,212
g02-059-06-09,in,2,211.13352272727272,44,56,1799
g02-059-07-01,as,2,189.1842705167173,56,47,702
g02-059-07-06,and,3,209.73129640205602,103,68,2473
g02-059-07-07,the,3,207.27848820687686,102,69,5825
g02-059-07-08,like,4,206.58445945945942,104,74,135
g02-062-00-01,one,3,153.76751373626377,104,28,214
g02-062-00-02,and,3,203.3181003584229,126,62,2473
g02-062-00-03,the,3,188.81796296296287,100,54,5825
g02-062-00-05,time,4,201.31383219954648,135,49,143
g02-062-00-10,the,3,185.7934042553192,100,47,5825
g02-062-01-00,of,2,195.41959006700827,86,59,3190
g02-062-01-01,the,3,189.46976664963373,103,57,5825
g02-062-01-04,the,3,189.7479853479853,105,52,5825
g02-062-01-06,of,2,209.08602150537635,93,67,3190
g02-062-01-07,the,3,193.71687997232792,98,59,5825
g02-062-01-11,and,3,195.22617102396515,136,54,2473
g02-062-02-00,the,3,191.95118577075093,92,55,5825
g02-062-02-03,of,2,197.51769547325102,81,60,3190
g02-062-02-04,their,5,194.29213633923786,138,54,256
g02-062-02-07,by,2,195.7176496478873,64,71,487
g02-062-02-08,the,3,189.41101694915253,108,59,5825
g02-062-03-01,of,2,195.70519480519482,77,60,3190
g02-062-03-02,the,3,182.63956043956043,91,55,5825
g02-062-03-06,on,2,145.92691358024692,75,27,697
g02-062-03-07,in,2,197.44031007751937,45,43,1799
g02-062-04-00,to,2,185.64105263157902,57,50,2647
g02-062-04-01,the,3,185.52247969895032,99,51,5825
g02-062-04-03,of,2,188.21581196581195,78,54,3190
g02-062-04-04,the,3,181.8532311062432,83,55,5825
g02-062-04-09,from,4,199.41708285311816,137,57,384
g02-062-05-00,the,3,178.37871777924653,89,51,5825
g02-062-05-02,of,2,201.6619341563786,81,60,3190
g02-062-05-08,that,4,194.6464376590331,131,60,1127
g02-062-06-01,of,2,197.9932489451477,79,60,3190
g02-062-06-02,the,3,184.6557059961316,94,55,5825
g02-062-06-04,and,3,197.41584022038572,132,55,2473
g02-062-06-05,the,3,181.08595041322315,99,55,5825
g02-062-06-09,in,2,197.90942028985503,46,48,1799
g02-062-07-03,with,4,204.58321256038647,138,60,742
g02-062-07-05,of,2,206.9305752840909,88,64,3190
g02-062-07-06,the,3,186.58547965658832,94,57,5825
g02-062-08-00,and,3,196.48662320143882,139,64,2473
g02-062-08-01,of,2,195.2920391656024,81,58,3190
g02-062-08-02,the,3,182.47996089931573,93,55,5825
g02-062-08-06,and,3,199.00566893424042,147,66,2473
g02-062-08-08,of,2,190.92571072836688,79,61,3190
g02-062-08-09,the,3,188.8030303030303,110,63,5825
g02-065-00-03,with,4,219.96507936507942,140,63,742
g02-065-00-05,of,2,232.678841991342,77,144,3190
g02-065-01-05,or,2,203.5510571300045,57,39,268
g02-065-01-07,of,2,228.20939393939395,75,132,3190
g02-065-02-00,the,3,216.78339980059812,118,68,5825
g02-065-02-03,there,5,223.69537024124944,202,71,204
g02-065-02-04,is,2,225.35949441505002,54,63,978
g02-065-03-00,of,2,223.8384724857685,68,124,3190
g02-065-03-02,from,4,230.32622624239482,151,123,384
g02-065-03-03,the,3,217.06666666666663,125,75,5825
g02-065-03-08,is,2,221.74481386757603,51,69,978
g02-065-04-02,with,4,216.41454134101195,143,68,742
g02-065-04-05,but,3,217.2892128279884,98,70,418
g02-065-05-00,when,4,223.66865183246074,191,80,170
g02-065-05-02,of,2,225.40808080808083,66,120,3190
g02-065-05-06,is,2,227.5940194459732,69,79,978
g02-065-06-01,by,2,227.1085568326949,81,87,487
g02-065-06-05,or,2,207.21697530864202,72,45,268
g02-065-07-02,the,3,218.86637931034485,136,58,5825
g02-065-07-03,more,4,206.70704258034576,169,51,207
g02-065-08-02,their,5,220.1008494208494,185,70,256
g02-065-08-04,is,2,200.48382505175982,84,92,978
g02-065-08-06,other,5,216.98304020100502,199,72,141
g02-065-09-00,than,4,222.3020383420474,159,83,178
g02-065-09-01,the,3,221.97374077189048,123,87,5825
g02-065-09-03,of,2,224.43531881395958,74,103,3190
g02-065-09-04,the,3,222.99407665505225,123,70,5825
g02-065-09-07,them,4,216.7098155467721,184,66,163
g02-073-00-01,And,3,233.6196825712722,199,101,120
g02-073-00-03,the,3,231.51263853781842,139,74,5825
g02-073-00-05,is,2,240.0325406758448,68,94,978
g02-073-01-00,one,3,218.0933155080214,136,55,214
g02-073-01-01,can,3,229.67267628205127,156,64,144
g02-073-01-04,it,2,239.94707171938614,93,103,702
g02-073-01-06,so,2,221.47145390070918,94,60,212
g02-073-01-07,to,2,230.71258752646148,89,69,2647
g02-073-02-03,and,3,232.74553336836567,173,88,2473
g02-073-02-05,in,2,238.74080882352942,102,80,1799
g02-073-02-07,to,2,226.5973364669017,74,69,2647
g02-073-02-08,two,3,229.91516436903493,164,69,133
g02-073-02-09,or,2,216.5493311036789,92,52,268
g02-073-03-05,a,1,199.88983451536643,45,47,2260
g02-073-04-01,one,3,215.92962962962963,150,45,214
g02-073-04-03,and,3,227.66178951228454,540,101,2473
g02-073-05-01,and,3,226.42466240227435,67,84,2473
g02-073-05-02,with,4,235.72836771424613,233,93,742
g02-073-05-03,an,2,206.90350404312667,106,35,401
g03-000-01-01,in,2,217.2786213179472,89,74,1799
g03-000-01-03,of,2,219.386366008978,93,103,3190
g03-000-01-04,the,3,192.9536921151439,94,68,5825
g03-000-01-06,that,4,199.6795227524973,159,68,1127
g03-000-01-07,his,3,208.50205876848213,137,78,708
g03-000-01-10,his,3,206.39155844155846,120,77,708
g03-000-02-01,no,2,187.65295760345262,101,39,188
g03-000-02-04,would,5,210.9615669726863,247,71,260
g03-000-02-07,them,4,194.2670034978624,166,62,163
g03-000-03-00,He,2,190.2042253521127,80,71,321
g03-000-03-01,was,3,189.8738129154796,156,54,1135
g03-000-03-02,a,1,173.38014184397164,60,47,2260
g03-000-03-04,and,3,194.20139017608898,166,65,2473
g03-000-03-06,in,2,209.46632331902717,233,75,1799
g03-000-03-07,the,3,201.2209612817089,107,42,5825
g03-000-04-00,of,2,215.12781112444978,105,119,3190
g03-000-04-01,the,3,196.76969696969692,66,55,5825
g03-000-04-04,to,2,190.72434729811766,61,81,2647
g03-000-04-06,their,5,199.381559545494,189,61,256
g03-000-04-10,and,3,195.02953296703296,168,52,2473
g03-000-05-00,said,4,196.0228,200,75,259
g03-000-05-01,so,2,202.47860304968032,107,76,212
g03-000-05-04,a,1,155.97097242380258,53,39,2260
g03-000-05-06,and,3,200.57828711563855,171,62,2473
g03-000-05-07,a,1,162.98684210526315,57,40,2260
g03-000-05-09,man,3,163.70464135021098,158,36,151
g03-000-06-05,and,3,199.65238825591587,163,56,2473
g03-000-06-07,some,4,195.8728980322004,215,52,140
g03-000-06-08,people,6,223.98967729330158,287,107,113
g03-000-07-00,would,5,202.30363394905228,251,66,260
g03-000-07-01,have,4,201.67722165474976,178,66,422
g03-000-07-03,to,2,197.10618279569889,108,62,2647
g03-000-07-04,do,2,199.28271145529519,163,61,121
g03-000-07-05,with,4,214.28616431451616,124,64,742
g03-000-07-06,him,3,151.99030612244897,70,28,244
g03-000-08-00,would,5,192.271612507664,233,63,260
g03-000-08-02,and,3,206.9389432485323,175,73,2473
g03-000-08-03,the,3,195.18642765685016,110,71,5825
g03-000-08-06,in,2,212.78057142857142,100,70,1799
g03-004-00-02,the,3,178.9463155746071,69,71,5825
g03-004-00-04,were,4,178.04098215862922,111,51,306
g03-004-00-06,at,2,186.32238325281804,45,69,560
g03-004-00-07,the,3,190.76712328767124,73,69,5825
g03-004-00-08,new,3,174.16399176954732,108,45,139
g03-004-00-11,the,3,188.42955951947587,82,67,5825
g03-004-01-03,was,3,183.93512043512044,117,44,1135
g03-004-01-04,if,2,200.5701492537313,45,67,144
g03-004-01-10,to,2,191.2176054170514,57,57,2647
g03-004-02-03,of,2,205.7384920634921,63,80,3190
g03-004-02-05,in,2,212.03266178266185,52,63,1799
g03-004-02-09,and,3,180.88341013824882,35,62,2473
g03-004-02-12,in,2,216.6630859375,48,64,1799
g03-004-02-13,the,3,192.26642052079285,83,62,5825
g03-004-03-02,which,5,191.01568627450985,153,55,423
g03-004-03-03,was,3,175.3805309734513,113,40,1135
g03-004-03-05,from,4,206.8179720704311,135,61,384
g03-004-03-08,in,2,213.5688758934373,54,57,1799
g03-004-03-09,the,3,196.92777777777766,96,60,5825
g03-004-03-11,to,2,185.903561827957,62,48,2647
g03-004-04-02,at,2,187.8136476426799,62,65,560
g03-004-04-06,that,4,193.5603655603656,108,77,1127
g03-004-04-07,time,4,188.6225781845919,115,57,143
g03-004-04-09,and,3,177.0365025466893,95,62,2473
g03-004-05-00,were,4,172.32138037401197,133,39,306
g03-004-05-02,at,2,183.46811224489795,56,56,560
g03-004-05-05,for,3,202.2445611402851,86,62,839
g03-004-05-06,one,3,167.03791708796766,92,43,214
g03-016-00-01,In,2,163.9232328573947,122,93,173
g03-016-00-02,this,4,142.12676056338032,50,71,353
g03-016-00-05,as,2,133.05503144654088,53,72,702
g03-016-00-07,in,2,180.6615722924684,107,85,1799
g03-016-00-08,the,3,160.15891965117262,127,93,5825
g03-016-01-01,in,2,192.62203119461185,124,91,1799
g03-016-01-03,of,2,195.77769071871217,101,139,3190
g03-016-01-04,that,4,177.1817531817532,189,111,1127
g03-016-02-01,were,4,138.61210228962236,177,76,306
g03-016-02-02,out,3,175.444350877193,150,95,207
g03-016-02-03,a,1,156.15447523852794,71,62,2260
g03-016-02-07,and,3,177.37195767195766,189,100,2473
g03-016-03-00,when,4,174.8968720379147,211,100,170
g03-016-03-01,only,4,199.93574297188755,166,174,143
g03-016-03-05,of,2,198.0097047566977,118,124,3190
g03-016-03-06,them,4,163.13719387755103,200,98,163
g03-016-03-08,to,2,182.3068181818182,104,88,2647
g03-016-04-01,from,4,193.17960828351553,221,137,384
g03-016-04-02,the,3,161.17386046511632,125,86,5825
g03-016-04-04,and,3,174.42491126885537,184,98,2473
g03-016-04-05,the,3,168.18594104308391,126,91,5825
g03-016-04-06,other,5,165.005291005291,189,96,141
g03-016-05-01,made,4,166.12516846361186,224,106,121
g03-016-05-03,for,3,201.56143250688703,150,121,839
g03-016-05-04,their,5,172.9894035394363,199,92,256
g03-016-06-00,this,4,158.76950464396285,136,95,353
g03-016-06-04,the,3,161.7479606970708,124,87,5825
g03-016-06-06,of,2,187.05408755790435,131,117,3190
g03-016-06-07,a,1,152.28115876936897,73,61,2260
g03-016-07-02,and,3,176.6172839506173,171,99,2473
g03-016-07-04,the,3,165.73280925273338,119,93,5825
g03-016-07-06,of,2,196.91974077766704,119,118,3190
g03-016-07-07,the,3,161.78760822510822,132,84,5825
g03-016-08-01,man,3,123.71038732394364,96,71,151
g03-032-00-01,they,4,232.4793650793651,162,105,269
g03-032-00-02,were,4,220.3046558704453,156,38,306
g03-032-00-05,to,2,221.32142857142856,84,50,2647
g03-032-00-07,at,2,225.36523297491038,93,60,560
g03-032-01-01,of,2,228.88663903061226,98,64,3190
g03-032-01-02,the,3,221.7820867959372,133,57,5825
g03-032-01-05,was,3,216.4182887266829,137,36,1135
g03-032-01-06,that,4,227.39671682626545,172,68,1127
g03-032-02-00,they,4,229.16724386724385,154,90,269
g03-032-02-01,were,4,211.08224826388889,144,32,306
g03-032-02-03,to,2,225.89678972712682,89,70,2647
g03-032-02-05,some,4,221.93879781420762,183,45,140
g03-032-03-02,with,4,225.7963855421687,166,55,742
g03-032-03-03,which,5,231.35685210312081,201,66,423
g03-032-03-04,they,4,233.64162901606426,166,96,269
g03-032-03-06,a,1,201.87775891341246,38,31,2260
g03-032-04-00,and,3,221.68134430727025,162,45,2473
g03-032-04-07,a,1,207.1581027667984,46,33,2260
g03-032-04-08,much,4,230.583695652174,184,60,122
g03-032-05-05,on,2,199.41718555417182,73,33,697
g03-032-05-07,a,1,195.15619967793882,46,27,2260
g03-032-06-02,when,4,228.812295751634,153,64,170
g03-032-06-05,to,2,228.37166666666667,70,60,2647
g03-032-06-07,at,2,233.41105327617882,92,71,560
g03-032-07-00,they,4,232.73177542621983,126,108,269
g03-032-07-01,would,5,222.2564043209877,240,54,260
g03-032-07-02,be,2,222.67522488755625,92,58,723
g03-032-07-03,there,5,226.6439501948484,167,63,204
g03-032-07-04,to,2,225.8986377280074,71,61,2647
g03-032-07-06,the,3,227.28326745718047,99,69,5825
g03-040-00-01,they,4,217.89172979797985,168,132,269
g03-040-00-04,the,3,203.38759036144575,100,83,5825
g03-040-00-07,to,2,212.64972724662647,81,86,2647
g03-040-01-03,to,2,213.55834658187598,85,74,2647
g03-040-01-05,on,2,197.38726088726085,91,54,697
g03-040-01-08,to,2,229.4892018552517,262,158,2647
g03-040-02-02,the,3,206.40889748549324,110,94,5825
g03-040-02-05,and,3,202.23716153127918,126,68,2473
g03-040-02-07,for,3,219.1903084457428,103,113,839
g03-040-02-08,other,5,213.61298552535663,198,97,141
g03-040-03-00,as,2,191.7924746075716,76,57,702
g03-040-03-01,the,3,215.5592445933597,134,98,5825
g03-040-03-05,for,3,223.33181564022686,117,107,839
g03-040-03-07,they,4,214.39596719070403,133,110,269
g03-040-03-09,on,2,190.3201581027668,77,46,697
g03-040-04-02,to,2,197.58993464052287,102,75,2647
g03-040-04-03,the,3,197.63890923890926,117,105,5825
g03-040-04-08,to,2,205.13837297708267,93,99,2647
g03-040-05-00,the,3,203.0529186602871,110,95,5825
g03-040-05-03,The,3,206.0553319125424,123,103,626
g03-040-06-00,on,2,190.5,86,53,697
g03-040-06-05,a,1,190.22333333333333,45,40,2260
g03-040-07-01,was,3,198.22702278083267,133,67,1135
g03-043-00-01,of,2,221.94632271513257,129,119,3190
g03-043-00-02,the,3,210.7099663299664,150,99,5825
g03-043-00-04,was,3,201.3737082066869,188,70,1135
g03-043-01-02,and,3,227.3452333333333,250,120,2473
g03-043-01-04,the,3,217.79376999644504,194,116,5825
g03-043-02-02,of,2,220.76017777777776,135,125,3190
g03-043-03-03,at,2,217.14323884001305,155,99,560
g03-043-03-04,the,3,203.76651370607414,169,98,5825
g03-043-04-00,He,2,173.5976078956173,122,98,321
g03-043-04-02,the,3,182.06165579878902,152,113,5825
g03-043-04-07,when,4,195.8010694094408,277,106,170
g03-043-05-02,to,2,217.39198630136985,146,100,2647
g03-043-05-03,do,2,213.28990167583947,157,103,121
g03-043-05-04,so,2,234.42631624598837,189,122,212
g03-043-05-06,he,2,211.60261530028973,129,99,885
g03-043-05-07,would,5,220.3420967358666,389,119,260
g03-043-06-00,at,2,215.10130297823602,144,97,560
g03-043-06-04,was,3,193.9129775402614,227,61,1135
g03-043-06-05,one,3,205.3348148148148,171,75,214
g03-043-06-06,of,2,220.8757075471698,120,106,3190
g03-043-06-07,his,3,214.21120738798317,179,98,708
g03-043-07-02,for,3,213.34770938815342,169,97,839
g03-043-07-03,being,5,221.64908654348054,309,155,161
g03-043-07-04,well,4,211.10512540894211,262,105,102
g03-043-08-00,with,4,209.5686456400742,308,126,742
g03-043-08-01,the,3,199.9315279413097,181,122,5825
g03-043-08-04,which,5,216.41124857418617,393,116,423
g03-043-08-05,he,2,206.95157877604169,128,96,885
g03-043-08-06,had,3,212.99130854659583,266,109,732
g03-043-09-01,in,2,223.75466311381803,142,111,1799
g03-043-09-04,it,2,220.57192270095499,143,93,702
g03-043-09-05,was,3,200.84666666666664,210,70,1135
g03-043-09-06,the,3,207.92296495956882,175,106,5825
g03-043-10-00,only,4,212.74836653386456,251,125,143
g03-043-10-02,they,4,226.41528507126785,310,172,269
g03-043-10-03,were,4,219.2733674987601,263,115,306
g03-049-00-01,his,3,226.59471249173828,85,89,708
g03-049-00-03,were,4,210.28916768665852,152,43,306
g03-049-01-00,to,2,215.9124918672739,58,106,2647
g03-049-01-02,of,2,231.4041420118343,104,130,3190
g03-049-01-04,he,2,220.32888888888888,54,100,885
g03-049-01-06,on,2,209.21551444336254,79,39,697
g03-049-01-08,well,4,220.39037433155082,198,68,102
g03-049-02-00,with,4,230.34000919298703,157,97,742
g03-049-02-01,them,4,224.40523651320999,129,98,163
g03-049-02-05,who,3,229.077474892396,123,85,263
g03-049-02-07,like,4,226.27414401965302,167,78,135
g03-049-02-08,the,3,222.334455667789,99,90,5825
g03-049-03-03,the,3,220.1620553359684,99,92,5825
g03-049-03-06,of,2,231.24952978056427,110,145,3190
g03-049-04-00,the,3,213.3640029325513,88,93,5825
g03-049-05-06,who,3,231.109756097561,134,82,263
g03-049-05-07,had,3,226.62567368936797,157,91,732
g03-049-05-08,the,3,220.44074104705987,107,113,5825
g03-049-06-01,of,2,231.38373655913966,93,128,3190
