image_id,text,word_length,image_mean,img_width,img_height,occur,top_100
g06-031i-00-11,I,1,200.37708333333333,16,60,648,True
g06-031i-01-03,I,1,190.87306501547988,17,57,648,True
g06-031i-01-07,but,3,191.29826254826256,74,42,418,True
g06-031i-02-00,for,3,206.2252136752137,78,60,839,True
g06-031i-02-01,my,2,204.53407960199,60,67,120,True
g06-031i-02-04,I,1,159.1327272727273,11,50,648,True
g06-031i-02-05,may,3,208.44132653061223,84,56,162,True
g06-031i-02-06,be,2,191.28318181818184,55,40,723,True
g06-031i-02-12,but,3,200.35638779824825,77,43,418,True
g06-031i-03-01,that,4,204.52266666666668,105,50,1127,True
g06-031i-03-02,the,3,198.93111702127652,80,47,5825,True
g06-031i-03-04,of,2,201.5851728446481,49,49,3190,True
g06-031i-03-05,the,3,191.5170138888889,64,45,5825,True
g06-031i-03-07,will,4,195.0397579948141,89,52,270,True
g06-031i-03-08,be,2,200.8440082644628,66,44,723,True
g06-031i-03-09,so,2,194.86455026455027,54,35,212,True
g06-031i-04-01,at,2,197.1019047619048,50,42,560,True
g06-031i-04-02,the,3,189.8153846153846,65,46,5825,True
g06-031i-04-04,of,2,208.250438340152,58,59,3190,True
g06-031i-04-07,that,4,214.03294629898403,106,65,1127,True
g06-031i-04-08,the,3,194.88062283737025,68,51,5825,True
g06-031i-05-02,a,1,132.02380952380952,24,21,2260,True
g06-031i-05-05,which,5,210.3013059701493,134,56,423,True
g06-031i-05-07,be,2,191.9289596273292,56,46,723,True
g06-031i-05-08,had,3,209.44138798993168,103,54,732,True
g06-031i-05-10,will,4,209.81376518218624,95,52,270,True
g06-031i-05-11,be,2,188.47127882599585,53,45,723,True
g06-031i-05-12,a,1,156.944,25,30,2260,True
g06-031i-06-01,of,2,196.572619047619,45,56,3190,True
g06-031i-06-05,then,4,198.3431334622824,94,55,98,True
g06-031i-06-08,what,4,213.8312651547568,123,57,154,True
g06-031i-06-09,may,3,211.67671143137895,86,71,162,True
g06-031j-00-02,a,1,204.9858108108108,37,40,2260,True
g06-031j-00-07,he,2,185.2,38,45,885,True
g06-031j-00-11,I,1,229.69846963175516,51,82,648,True
g06-031j-01-03,I,1,229.4511031604055,78,86,648,True
g06-031j-02-00,but,3,212.96828402366864,130,65,418,True
g06-031j-02-01,I,1,226.78205128205127,59,78,648,True
g06-031j-02-04,for,3,223.67949214964145,134,77,839,True
g06-031j-02-05,my,2,220.4304674653512,99,86,120,True
g06-031j-02-08,I,1,222.0447580645161,40,62,648,True
g06-031j-02-09,may,3,226.5373541821792,158,102,162,True
g06-031j-03-00,be,2,211.36645592270068,101,83,723,True
g06-031j-03-04,I,1,224.88312636961285,74,74,648,True
g06-031j-03-06,but,3,221.47667020148464,138,82,418,True
g06-031j-03-08,that,4,213.6659607843137,150,85,1127,True
g06-031j-04-00,the,3,218.35182291666663,144,80,5825,True
g06-031j-04-02,of,2,210.6280201947349,94,59,3190,True
g06-031j-04-03,the,3,219.26214202352097,141,79,5825,True
g06-031j-04-05,will,4,220.36063122923588,140,86,270,True
g06-031j-04-06,be,2,216.0158571428572,100,70,723,True
g06-031j-05-00,so,2,207.44091235632183,87,64,212,True
g06-031j-05-02,at,2,220.19239864864863,80,74,560,True
g06-031j-05-03,the,3,218.38203283527025,139,78,5825,True
g06-031j-05-05,of,2,218.58835616438355,100,73,3190,True
g06-031j-06-00,that,4,213.4602941176471,144,85,1127,True
g06-031j-06-01,the,3,217.7121447028424,129,75,5825,True
g06-031j-06-05,a,1,206.1323529411765,46,68,2260,True
g06-031j-07-00,which,5,217.58460667798528,190,93,423,True
g06-031j-07-02,be,2,210.4772070626003,89,70,723,True
g06-031j-07-03,had,3,219.29392212725543,156,81,732,True
g06-031j-07-05,will,4,220.4954622802042,82,86,270,True
g06-031j-07-06,be,2,209.72677364864865,74,64,723,True
g06-031j-07-07,a,1,205.10592885375493,55,46,2260,True
g06-031j-07-09,of,2,208.08452564384768,77,59,3190,True
g06-031j-08-03,then,4,234.3810812400729,191,178,98,True
g06-031j-08-06,what,4,219.8793628888505,187,93,154,True
g06-031j-09-00,may,3,219.231797752809,178,100,162,True
g06-031k-00-02,a,1,168.34201388888889,36,32,2260,True
g06-031k-00-07,he,2,217.9843529964012,83,77,885,True
g06-031k-00-11,I,1,171.9441687344913,13,62,648,True
g06-031k-01-03,I,1,168.42555831265508,13,62,648,True
g06-031k-01-07,but,3,205.63440860215053,93,67,418,True
g06-031k-01-08,I,1,183.5690789473684,16,57,648,True
g06-031k-02-01,for,3,215.9510592500283,91,97,839,True
g06-031k-02-02,my,2,199.6582680104516,94,57,120,True
g06-031k-02-05,I,1,169.9871194379391,14,61,648,True
g06-031k-02-06,may,3,205.40415188542897,129,59,162,True
g06-031k-02-07,be,2,212.2628679962013,81,65,723,True
g06-031k-03-00,I,1,181.6403596403596,13,77,648,True
g06-031k-03-02,but,3,205.223327020202,96,66,418,True
g06-031k-03-04,that,4,206.4053899737353,139,63,1127,True
g06-031k-03-05,the,3,209.34826182273724,103,62,5825,True
g06-031k-03-07,of,2,204.70577507598784,70,94,3190,True
g06-031k-03-08,the,3,210.0091940298508,125,67,5825,True
g06-031k-04-01,will,4,202.67875,80,70,270,True
g06-031k-04-02,be,2,206.78120978120967,74,63,723,True
g06-031k-04-03,so,2,181.0362654320988,54,48,212,True
g06-031k-04-05,at,2,206.6623774509804,68,72,560,True
g06-031k-04-06,the,3,212.87623261694057,113,70,5825,True
g06-031k-04-08,of,2,206.9366096866097,78,108,3190,True
g06-031k-05-02,that,4,202.16645475736385,143,66,1127,True
g06-031k-05-03,the,3,210.63896103896104,121,70,5825,True
g06-031k-06-00,a,1,162.2532818532819,37,35,2260,True
g06-031k-06-03,which,5,210.5088254172016,164,76,423,True
g06-031k-06-05,be,2,208.5045836516425,77,68,723,True
g06-031k-06-06,had,3,203.5578816199377,107,75,732,True
g06-031k-06-08,will,4,211.4692777068256,87,81,270,True
g06-031k-06-09,be,2,206.3450923428097,79,61,723,True
g06-031k-06-10,a,1,171.77106227106228,42,39,2260,True
g06-031k-07-01,of,2,205.484711984712,66,111,3190,True
g06-031k-07-05,then,4,206.48092497868709,138,68,98,True
g06-031k-07-08,what,4,209.40414839181287,152,72,154,True
g06-031k-08-00,may,3,201.18886784511784,132,72,162,True
g06-031l-00-02,a,1,192.02074074074076,25,27,2260,True
g06-031l-00-07,he,2,222.12908056304283,53,63,885,True
g06-031l-00-11,I,1,211.2175480769231,13,64,648,True
g06-031l-01-03,I,1,218.9147058823529,20,68,648,True
g06-031l-01-07,but,3,227.5587044534413,65,57,418,True
g06-031l-01-08,I,1,211.6409465020576,18,54,648,True
g06-031l-02-00,for,3,223.4621504339441,61,68,839,True
g06-031l-02-01,my,2,229.6319979455573,66,59,120,True
g06-031l-02-04,I,1,202.50887573964496,13,52,648,True
g06-031l-02-05,may,3,229.8563482930572,79,66,162,True
g06-031l-02-06,be,2,215.5555555555556,45,48,723,True
g06-031l-02-10,I,1,207.3485576923077,16,52,648,True
g06-031l-02-12,but,3,220.8328584995252,78,54,418,True
g06-031l-03-01,that,4,222.12655172413795,100,58,1127,True
g06-031l-03-02,the,3,225.7130469057943,86,59,5825,True
g06-031l-03-04,of,2,227.45816326530613,56,70,3190,True
g06-031l-03-05,the,3,224.562117321746,83,61,5825,True
g06-031l-03-07,will,4,221.238082340195,71,52,270,True
g06-031l-03-08,be,2,218.80695652173912,69,50,723,True
g06-031l-03-09,so,2,192.65890909090908,55,25,212,True
g06-031l-04-01,at,2,217.40763492759984,53,43,560,True
g06-031l-04-02,the,3,213.2092803030303,66,48,5825,True
g06-031l-04-04,of,2,229.66567460317447,72,70,3190,True
g06-031l-04-07,that,4,222.90222022875085,91,49,1127,True
g06-031l-04-08,the,3,218.5192307692308,69,52,5825,True
g06-031l-05-02,a,1,170.76406926406926,22,21,2260,True
g06-031l-05-05,which,5,227.2811537838276,121,51,423,True
g06-031l-05-07,be,2,211.6790633608816,33,44,723,True
g06-031l-05-08,had,3,216.7832741792369,92,49,732,True
g06-031l-05-10,will,4,224.6926200564972,96,59,270,True
g06-031l-05-11,be,2,208.6278140885984,51,54,723,True
g06-031l-05-12,a,1,199.0340909090909,33,24,2260,True
g06-031l-06-01,of,2,221.5564671814672,56,74,3190,True
g06-031l-06-05,then,4,218.6037735849057,92,53,98,True
g06-031l-06-08,what,4,225.17878787878792,110,54,154,True
g06-031l-06-09,may,3,225.06520979020985,88,65,162,True
g06-031m-00-02,a,1,169.5236270753512,27,29,2260,True
g06-031m-00-07,he,2,210.4335465529496,63,67,885,True
g06-031m-00-11,I,1,191.1209490740741,32,54,648,True
g06-031m-01-03,I,1,185.2411038489469,27,51,648,True
g06-031m-01-07,but,3,206.22104706504496,122,62,418,True
g06-031m-01-08,I,1,198.9326923076923,38,52,648,True
g06-031m-02-02,for,3,215.2105128205129,104,75,839,True
g06-031m-02-03,my,2,204.69562724014327,93,75,120,True
g06-031m-02-06,I,1,188.90628930817607,30,53,648,True
g06-031m-02-07,may,3,212.9148629148629,126,66,162,True
g06-031m-02-08,be,2,202.37530048076923,64,52,723,True
g06-031m-03-01,I,1,186.97480106100795,26,58,648,True
g06-031m-03-03,but,3,209.30256539235413,142,56,418,True
g06-031m-03-05,that,4,208.85429951690816,150,69,1127,True
g06-031m-03-06,the,3,204.7171855921856,91,72,5825,True
g06-031m-03-08,of,2,211.21510040160643,75,83,3190,True
g06-031m-04-00,the,3,200.6704844451324,91,71,5825,True
g06-031m-04-02,will,4,213.34949020877164,167,74,270,True
g06-031m-04-03,be,2,203.8152011922504,77,61,723,True
g06-031m-04-04,so,2,175.61116071428577,64,35,212,True
g06-031m-04-06,at,2,212.5402644230769,78,64,560,True
g06-031m-04-07,the,3,197.0135869565217,80,69,5825,True
g06-031m-04-09,of,2,212.982015503876,86,75,3190,True
g06-031m-05-02,that,4,195.78745098039207,119,75,1127,True
g06-031m-05-03,the,3,197.2070707070707,96,66,5825,True
g06-031m-05-07,a,1,182.84555288461544,52,32,2260,True
g06-031m-06-02,which,5,213.82276376146783,218,80,423,True
g06-031m-06-04,be,2,204.1205617382088,74,51,723,True
g06-031m-06-05,had,3,216.26448286320897,157,84,732,True
g06-031m-06-07,will,4,213.5490479428765,173,68,270,True
g06-031m-06-08,be,2,203.93231011412823,77,66,723,True
g06-031m-06-09,a,1,179.72526315789474,50,38,2260,True
g06-031m-07-01,of,2,212.58444075304536,84,86,3190,True
g06-031m-07-05,then,4,210.1711176147796,154,71,98,True
g06-031m-08-00,what,4,213.31033415841583,202,80,154,True
g06-031m-08-01,may,3,210.3396732299958,155,77,162,True
g06-031n-00-02,a,1,211.622641509434,56,53,2260,True
g06-031n-00-07,he,2,222.7833894500561,99,90,885,True
g06-031n-00-11,I,1,229.9655061250806,141,88,648,True
g06-031n-02-00,I,1,234.46542955326456,75,97,648,True
g06-031n-02-04,but,3,233.24340277777787,192,90,418,True
g06-031n-02-05,I,1,238.05707762557083,66,73,648,True
g06-031n-03-00,for,3,232.6642185663925,148,92,839,True
g06-031n-03-01,my,2,228.4630036630037,165,91,120,True
g06-031n-03-04,I,1,236.52442333785612,67,66,648,True
g06-031n-03-05,may,3,229.49476076253,178,89,162,True
g06-031n-03-06,be,2,223.8042079207921,101,80,723,True
g06-031n-04-01,I,1,235.6302277432713,69,70,648,True
g06-031n-04-03,but,3,227.38864087301587,192,84,418,True
g06-031n-04-05,that,4,223.15524165628028,249,87,1127,True
g06-031n-04-06,the,3,207.6850294365012,145,82,5825,True
g06-031n-05-01,of,2,231.102808691044,153,111,3190,True
g06-031n-05-02,the,3,211.3293132679636,489,117,5825,True
g06-031n-05-04,will,4,222.64139354095687,229,91,270,True
g06-031n-06-00,be,2,222.0,99,80,723,True
g06-031n-06-01,so,2,220.303939617084,97,56,212,True
g06-031n-06-03,at,2,233.550998185118,174,95,560,True
g06-031n-06-04,the,3,214.0762523779328,152,83,5825,True
g06-031n-06-06,of,2,234.07917076771653,128,127,3190,True
g06-031n-07-02,that,4,224.84870370370368,216,100,1127,True
g06-031n-07-03,the,3,216.26546822742475,130,92,5825,True
g06-031n-08-00,a,1,207.78771881078083,61,59,2260,True
g06-031n-08-03,which,5,227.8939932027341,301,87,423,True
g06-031n-08-05,be,2,217.0062415654521,78,76,723,True
g06-031n-08-06,had,3,226.95405434317505,228,82,732,True
g06-031n-09-00,will,4,223.3420077972709,228,90,270,True
g06-031n-09-01,be,2,217.29204933088428,103,74,723,True
g06-031n-09-02,a,1,211.29908835904632,62,46,2260,True
g06-031n-09-04,of,2,232.01861471861469,126,110,3190,True
g06-031n-10-00,then,4,220.04634933175325,183,83,98,True
g06-031n-10-03,what,4,227.9912871938189,308,79,154,True
g06-031n-10-04,may,3,229.7142326272761,207,91,162,True
g06-031o-00-02,a,1,201.89651799687007,71,72,2260,True
g06-031o-00-07,he,2,224.5967557251909,131,80,885,True
g06-031o-00-11,I,1,218.9615855150477,67,61,648,True
g06-031o-02-00,I,1,216.4345991561181,51,79,648,True
g06-031o-02-04,but,3,222.9599246704332,177,75,418,True
g06-031o-02-05,I,1,216.62254120148856,57,66,648,True
g06-031o-03-00,for,3,230.06638762934543,141,122,839,True
g06-031o-03-01,my,2,232.85580317159264,171,111,120,True
g06-031o-03-04,I,1,221.429247311828,62,75,648,True
g06-031o-03-05,may,3,231.76371863430688,221,110,162,True
g06-031o-03-06,be,2,217.4055746946445,103,62,723,True
g06-031o-04-01,I,1,220.6412442396313,62,70,648,True
g06-031o-04-03,but,3,225.154999321666,189,78,418,True
g06-031o-04-05,that,4,219.6176194310252,207,72,1127,True
g06-031o-04-06,the,3,218.8828397212544,164,70,5825,True
g06-031o-05-01,of,2,227.3219972308757,107,108,3190,True
g06-031o-05-02,the,3,219.718352253182,153,76,5825,True
g06-031o-05-04,will,4,224.05448208389384,221,74,270,True
g06-031o-05-05,be,2,218.1265288293536,101,68,723,True
g06-031o-05-06,so,2,200.9914053426249,105,41,212,True
g06-031o-06-01,at,2,202.08011594202893,115,75,560,True
g06-031o-06-02,the,3,215.2629778672033,142,70,5825,True
g06-031o-06-04,of,2,226.9507803121249,119,112,3190,True
g06-031o-07-00,that,4,222.6152374411303,224,91,1127,True
g06-031o-07-01,the,3,220.0232135807344,149,85,5825,True
g06-031o-07-05,a,1,194.22694221201684,67,39,2260,True
g06-031o-08-02,which,5,227.81329187718617,310,83,423,True
g06-031o-08-04,be,2,219.70199805068225,114,72,723,True
g06-031o-08-05,had,3,221.30468303826385,206,68,732,True
g06-031o-08-07,will,4,221.3356798579401,216,73,270,True
g06-031o-09-00,be,2,218.2563110967881,107,87,723,True
g06-031o-09-01,a,1,198.8289379900214,61,46,2260,True
g06-031o-09-03,of,2,223.0686034658512,109,90,3190,True
g06-031o-09-07,then,4,222.9998156682028,217,75,98,True
g06-031o-10-02,what,4,227.139959259888,274,86,154,True
g06-031o-10-03,may,3,217.27221408022584,207,89,162,True
g06-031p-00-02,a,1,193.75530303030305,30,44,2260,True
g06-031p-00-07,he,2,219.83059210526315,64,57,885,True
g06-031p-00-11,I,1,201.48579545454547,22,64,648,True
g06-031p-01-03,I,1,206.05174825174825,26,55,648,True
g06-031p-01-07,but,3,221.7279444362347,101,67,418,True
g06-031p-01-08,I,1,221.7435897435897,39,68,648,True
g06-031p-02-00,for,3,228.9955891619408,69,92,839,True
g06-031p-02-01,my,2,222.9929845966143,83,79,120,True
g06-031p-02-04,I,1,212.603713768116,32,69,648,True
g06-031p-02-05,may,3,228.1791594232539,127,77,162,True
g06-031p-02-06,be,2,216.6494490358127,66,66,723,True
g06-031p-02-10,I,1,212.3096590909091,33,64,648,True
g06-031p-02-12,but,3,220.158143939394,96,66,418,True
g06-031p-03-01,that,4,222.1818181818182,143,65,1127,True
g06-031p-03-02,the,3,225.9292008961912,103,65,5825,True
g06-031p-03-04,of,2,225.3869281045752,54,85,3190,True
g06-031p-03-05,the,3,222.08120692866456,91,59,5825,True
g06-031p-03-07,will,4,223.6311355311356,91,60,270,True
g06-031p-03-08,be,2,221.97119078105,66,71,723,True
g06-031p-03-09,so,2,217.09375,64,41,212,True
g06-031p-04-00,at,2,218.40983072916663,64,48,560,True
g06-031p-04-01,the,3,225.1941103916127,94,69,5825,True
g06-031p-04-03,of,2,225.09526112185688,47,88,3190,True
g06-031p-04-06,that,4,220.0040784832452,126,72,1127,True
g06-031p-04-07,the,3,220.9098718695399,101,68,5825,True
g06-031p-05-02,a,1,191.7065826330532,28,51,2260,True
g06-031p-05-05,which,5,226.2121276595745,188,75,423,True
g06-031p-05-07,be,2,223.19497754185383,79,62,723,True
g06-031p-05-08,had,3,217.9169884169884,111,70,732,True
g06-031p-05-10,will,4,224.1848979591837,98,75,270,True
g06-031p-06-00,be,2,217.2459821428572,70,64,723,True
g06-031p-06-01,a,1,205.195,36,50,2260,True
g06-031p-06-03,of,2,225.7641928864569,68,86,3190,True
g06-031p-06-07,then,4,221.24812646370023,140,61,98,True
g06-031p-06-10,what,4,217.1226851851852,144,66,154,True
g06-031p-07-00,may,3,223.8974949346104,122,89,162,True
g06-031r-00-02,a,1,171.6546052631579,38,32,2260,True
g06-031r-00-07,he,2,204.70311688311688,77,50,885,True
g06-031r-00-11,I,1,190.99866310160428,34,44,648,True
g06-031r-01-03,I,1,192.52263157894737,38,50,648,True
g06-031r-01-07,but,3,202.2658604282316,97,52,418,True
g06-031r-01-08,I,1,199.75382870107768,41,43,648,True
g06-031r-02-01,for,3,218.6908763505402,98,68,839,True
g06-031r-02-02,my,2,206.90655598126855,81,58,120,True
g06-031r-02-05,I,1,205.6735277301315,33,53,648,True
g06-031r-02-06,may,3,207.4884135472371,110,51,162,True
g06-031r-02-07,be,2,200.94725682480785,77,49,723,True
g06-031r-02-11,I,1,197.87604070305272,46,47,648,True
g06-031r-03-01,but,3,197.004367816092,87,50,418,True
g06-031r-03-03,that,4,208.9330975537872,117,58,1127,True
g06-031r-03-04,the,3,199.73390151515147,88,48,5825,True
g06-031r-03-06,of,2,209.11538461538456,65,72,3190,True
g06-031r-03-07,the,3,205.5498380026682,99,53,5825,True
g06-031r-04-00,will,4,192.19869614512476,72,49,270,True
g06-031r-04-01,be,2,190.9844155844156,77,45,723,True
g06-031r-04-02,so,2,190.0195918367347,70,35,212,True
g06-031r-04-04,at,2,190.0102513227513,63,48,560,True
g06-031r-04-05,the,3,197.68977350720655,93,47,5825,True
g06-031r-04-07,of,2,199.4719480519481,55,70,3190,True
g06-031r-04-10,that,4,192.37718049127804,106,53,1127,True
g06-031r-04-11,the,3,198.45873684210525,95,50,5825,True
g06-031r-05-03,a,1,174.05624483043837,39,31,2260,True
g06-031r-05-06,which,5,201.5384516460905,162,48,423,True
g06-031r-05-08,be,2,197.6173127368114,73,47,723,True
g06-031r-05-09,had,3,198.7035689535689,111,52,732,True
g06-031r-06-00,will,4,191.6753762541806,92,52,270,True
g06-031r-06-01,be,2,192.74475524475525,78,44,723,True
g06-031r-06-02,a,1,166.90341880341882,45,26,2260,True
g06-031r-06-04,of,2,207.0833333333333,63,68,3190,True
g06-031r-06-08,then,4,201.82815384615384,130,50,98,True
g06-031r-06-11,what,4,202.04861379755,141,55,154,True
g06-031r-07-00,may,3,208.9485922398095,121,59,162,True
g06-037b-00-05,that,4,227.03619909502265,221,110,1127,True
g06-037b-00-06,I,1,196.5859259259259,15,90,648,True
g06-037b-00-07,may,3,220.87141292442496,165,83,162,True
g06-037b-00-08,be,2,222.4068406840684,99,101,723,True
g06-037b-00-09,a,1,178.08421985815602,48,47,2260,True
g06-037b-01-03,that,4,223.2559603386809,187,96,1127,True
g06-037b-01-04,all,3,211.9273356401384,102,85,243,True
g06-037b-01-05,may,3,218.4851280120482,166,64,162,True
g06-037b-01-07,well,4,217.25501915708813,145,90,102,True
g06-037b-02-03,was,3,211.22596448254745,142,46,1135,True
g06-037b-02-06,I,1,195.0,19,88,648,True
g06-037b-02-09,but,3,206.7908794228788,142,82,418,True
g06-037b-03-00,an,2,208.1070017385807,111,57,401,True
g06-037b-03-03,him,3,218.2349477682811,135,78,244,True
g06-037b-04-01,he,2,214.7828999211977,81,94,885,True
g06-037b-04-02,was,3,207.9037313432836,134,60,1135,True
g06-037b-04-03,in,2,220.0378021978022,65,70,1799,True
g06-037b-04-05,there,5,215.848479652492,216,81,204,True
g06-037b-04-06,had,3,210.93107057416267,152,88,732,True
g06-037b-05-00,a,1,186.82378335949764,49,52,2260,True
g06-037b-05-01,new,3,203.2005957005957,143,54,139,True
g06-037b-05-03,in,2,223.2478081946681,69,81,1799,True
g06-037b-05-04,the,3,223.8887450502589,134,98,5825,True
g06-037b-05-06,of,2,221.4055474095797,88,93,3190,True
g06-037b-06-03,for,3,222.79325259515568,102,102,839,True
g06-037b-06-04,an,2,199.16068376068367,104,45,401,True
g06-037b-07-01,of,2,214.49072022160664,76,95,3190,True
g06-037b-07-02,his,3,225.9317898081943,99,89,708,True
g06-037b-08-00,of,2,220.7650336417157,82,116,3190,True
g06-037b-08-01,the,3,218.3211965811965,150,78,5825,True
